Id,Label
8798,4
8799,3
8800,7
8801,2
8802,1
8803,2
8804,3
8805,7
8806,5
8807,6
8808,1
8809,5
8810,2
8811,9
8812,0
8813,3
8814,2
8815,3
8816,0
8817,3
8818,2
8819,2
8820,4
8821,6
8822,5
8823,2
8824,7
8825,0
8826,3
8827,2
8828,0
8829,0
8830,3
8831,9
8832,3
8833,5
8834,7
8835,0
8836,2
8837,3
8838,6
8839,1
8840,2
8841,4
8842,3
8843,7
8844,0
8845,3
8846,7
8847,2
8848,4
8849,0
8850,2
8851,5
8852,2
8853,1
8854,4
8855,1
8856,5
8857,3
8858,0
8859,4
8860,2
8861,2
8862,3
8863,5
8864,2
8865,9
8866,6
8867,0
8868,6
8869,1
8870,9
8871,2
8872,3
8873,0
8874,1
8875,7
8876,1
8877,4
8878,2
8879,2
8880,4
8881,7
8882,2
8883,4
8884,0
8885,1
8886,0
8887,1
8888,1
8889,1
8890,1
8891,1
8892,6
8893,0
8894,2
8895,4
8896,2
8897,1
8898,0
8899,4
8900,0
8901,1
8902,0
8903,2
8904,6
8905,2
8906,7
8907,4
8908,2
8909,1
8910,6
8911,4
8912,7
8913,5
8914,1
8915,6
8916,2
8917,3
8918,3
8919,9
8920,3
8921,4
8922,2
8923,0
8924,3
8925,4
8926,2
8927,1
8928,1
8929,0
8930,6
8931,2
8932,5
8933,8
8934,4
8935,4
8936,0
8937,4
8938,8
8939,0
8940,5
8941,7
8942,1
8943,3
8944,1
8945,3
8946,4
8947,9
8948,1
8949,4
8950,2
8951,1
8952,0
8953,2
8954,2
8955,7
8956,4
8957,7
8958,2
8959,1
8960,0
8961,1
8962,3
8963,0
8964,6
8965,2
8966,1
8967,2
8968,2
8969,6
8970,3
8971,3
8972,2
8973,6
8974,7
8975,1
8976,2
8977,2
8978,3
8979,2
8980,9
8981,3
8982,2
8983,3
8984,7
8985,2
8986,2
8987,2
8988,3
8989,2
8990,3
8991,2
8992,7
8993,1
8994,7
8995,1
8996,5
8997,2
8998,2
8999,5
9000,2
9001,5
9002,3
9003,2
9004,7
9005,1
9006,2
9007,3
9008,6
9009,1
9010,2
9011,4
9012,4
9013,2
9014,4
9015,3
9016,9
9017,4
9018,1
9019,6
9020,3
9021,5
9022,6
9023,1
9024,2
9025,4
9026,3
9027,0
9028,2
9029,3
9030,1
9031,3
9032,2
9033,5
9034,5
9035,2
9036,3
9037,0
9038,0
9039,9
9040,4
9041,1
9042,1
9043,3
9044,6
9045,4
9046,6
9047,2
9048,7
9049,2
9050,0
9051,2
9052,0
9053,2
9054,4
9055,1
9056,2
9057,1
9058,3
9059,0
9060,3
9061,2
9062,2
9063,1
9064,3
9065,2
9066,2
9067,3
9068,2
9069,0
9070,7
9071,5
9072,1
9073,2
9074,0
9075,3
9076,6
9077,3
9078,4
9079,9
9080,4
9081,6
9082,1
9083,1
9084,3
9085,2
9086,7
9087,0
9088,1
9089,5
9090,2
9091,2
9092,0
9093,7
9094,2
9095,3
9096,2
9097,0
9098,4
9099,1
9100,3
9101,4
9102,2
9103,6
9104,9
9105,1
9106,0
9107,2
9108,2
9109,3
9110,4
9111,2
9112,2
9113,2
9114,1
9115,5
9116,1
9117,4
9118,1
9119,4
9120,5
9121,8
9122,3
9123,3
9124,3
9125,3
9126,4
9127,3
9128,8
9129,3
9130,6
9131,2
9132,7
9133,1
9134,4
9135,4
9136,3
9137,7
9138,0
9139,4
9140,1
9141,4
9142,9
9143,4
9144,9
9145,1
9146,3
9147,4
9148,2
9149,2
9150,5
9151,0
9152,2
9153,2
9154,2
9155,2
9156,5
9157,4
9158,4
9159,4
9160,3
9161,2
9162,2
9163,8
9164,2
9165,1
9166,2
9167,2
9168,3
9169,2
9170,2
9171,5
9172,2
9173,4
9174,9
9175,7
9176,0
9177,2
9178,1
9179,6
9180,1
9181,7
9182,5
9183,2
9184,1
9185,1
9186,0
9187,1
9188,6
9189,5
9190,7
9191,4
9192,4
9193,5
9194,2
9195,4
9196,4
9197,1
9198,2
9199,5
9200,3
9201,6
9202,0
9203,2
9204,5
9205,2
9206,4
9207,2
9208,4
9209,3
9210,1
9211,7
9212,2
9213,1
9214,2
9215,7
9216,2
9217,1
9218,6
9219,2
9220,2
9221,2
9222,2
9223,2
9224,2
9225,6
9226,3
9227,4
9228,1
9229,7
9230,3
9231,2
9232,1
9233,0
9234,0
9235,0
9236,2
9237,1
9238,2
9239,6
9240,2
9241,5
9242,1
9243,2
9244,4
9245,1
9246,7
9247,3
9248,4
9249,1
9250,1
9251,2
9252,2
9253,4
9254,5
9255,1
9256,4
9257,6
9258,2
9259,0
9260,3
9261,1
9262,0
9263,1
9264,1
9265,5
9266,3
9267,1
9268,9
9269,3
9270,0
9271,5
9272,1
9273,5
9274,1
9275,9
9276,8
9277,6
9278,1
9279,0
9280,0
9281,2
9282,9
9283,1
9284,1
9285,1
9286,6
9287,4
9288,4
9289,0
9290,5
9291,4
9292,1
9293,1
9294,2
9295,1
9296,1
9297,3
9298,2
9299,4
9300,2
9301,6
9302,1
9303,3
9304,0
9305,2
9306,1
9307,4
9308,4
9309,5
9310,5
9311,3
9312,2
9313,2
9314,0
9315,2
9316,9
9317,4
9318,1
9319,2
9320,2
9321,0
9322,7
9323,6
9324,2
9325,3
9326,3
9327,0
9328,1
9329,2
9330,5
9331,2
9332,4
9333,0
9334,5
9335,5
9336,2
9337,0
9338,4
9339,5
9340,2
9341,2
9342,7
9343,2
9344,1
9345,3
9346,5
9347,4
9348,7
9349,2
9350,2
9351,3
9352,2
9353,0
9354,1
9355,7
9356,2
9357,3
9358,4
9359,6
9360,0
9361,4
9362,2
9363,2
9364,2
9365,2
9366,0
9367,1
9368,2
9369,1
9370,0
9371,1
9372,6
9373,3
9374,3
9375,1
9376,1
9377,2
9378,2
9379,0
9380,9
9381,2
9382,7
9383,2
9384,3
9385,6
9386,2
9387,1
9388,0
9389,0
9390,2
9391,6
9392,1
9393,3
9394,3
9395,9
9396,2
9397,1
9398,2
9399,2
9400,1
9401,0
9402,2
9403,2
9404,1
9405,2
9406,5
9407,4
9408,2
9409,0
9410,4
9411,2
9412,4
9413,5
9414,2
9415,2
9416,2
9417,4
9418,5
9419,2
9420,3
9421,3
9422,2
9423,2
9424,4
9425,4
9426,0
9427,0
9428,2
9429,1
9430,1
9431,4
9432,3
9433,1
9434,2
9435,3
9436,1
9437,1
9438,2
9439,1
9440,2
9441,1
9442,4
9443,2
9444,8
9445,5
9446,2
9447,1
9448,3
9449,2
9450,2
9451,2
9452,1
9453,3
9454,1
9455,4
9456,6
9457,1
9458,7
9459,1
9460,3
9461,3
9462,0
9463,2
9464,2
9465,2
9466,2
9467,5
9468,1
9469,1
9470,1
9471,3
9472,4
9473,2
9474,2
9475,0
9476,3
9477,0
9478,2
9479,2
9480,0
9481,4
9482,2
9483,2
9484,3
9485,2
9486,2
9487,2
9488,1
9489,0
9490,4
9491,4
9492,3
9493,5
9494,2
9495,7
9496,5
9497,0
9498,1
9499,6
9500,3
9501,4
9502,3
9503,6
9504,2
9505,3
9506,5
9507,1
9508,2
9509,0
9510,4
9511,2
9512,2
9513,2
9514,4
9515,2
9516,1
9517,8
9518,2
9519,1
9520,3
9521,1
9522,2
9523,7
9524,4
9525,2
9526,7
9527,5
9528,4
9529,5
9530,6
9531,1
9532,3
9533,3
9534,1
9535,4
9536,4
9537,0
9538,3
9539,2
9540,2
9541,0
9542,2
9543,1
9544,0
9545,9
9546,4
9547,1
9548,2
9549,6
9550,4
9551,4
9552,2
9553,5
9554,6
9555,7
9556,4
9557,5
9558,2
9559,2
9560,1
9561,0
9562,4
9563,2
9564,0
9565,9
9566,6
9567,0
9568,9
9569,9
9570,1
9571,0
9572,3
9573,5
9574,4
9575,1
9576,5
9577,9
9578,5
9579,3
9580,0
9581,5
9582,1
9583,3
9584,1
9585,1
9586,2
9587,2
9588,3
9589,9
9590,4
9591,2
9592,2
9593,9
9594,1
9595,4
9596,2
9597,9
9598,6
9599,2
9600,1
9601,1
9602,2
9603,1
9604,2
9605,2
9606,2
9607,2
9608,2
9609,1
9610,0
9611,0
9612,1
9613,9
9614,1
9615,3
9616,1
9617,2
9618,7
9619,1
9620,2
9621,3
9622,1
9623,2
9624,6
9625,2
9626,1
9627,4
9628,0
9629,4
9630,8
9631,1
9632,6
9633,3
9634,3
9635,0
9636,7
9637,2
9638,9
9639,1
9640,3
9641,2
9642,0
9643,1
9644,3
9645,0
9646,2
9647,3
9648,3
9649,9
9650,3
9651,2
9652,1
9653,8
9654,6
9655,0
9656,4
9657,2
9658,3
9659,2
9660,4
9661,2
9662,1
9663,2
9664,5
9665,4
9666,3
9667,7
9668,5
9669,4
9670,5
9671,5
9672,6
9673,2
9674,6
9675,5
9676,5
9677,9
9678,2
9679,1
9680,5
9681,0
9682,1
9683,6
9684,5
9685,3
9686,0
9687,1
9688,2
9689,2
9690,0
9691,6
9692,5
9693,1
9694,4
9695,1
9696,2
9697,1
9698,2
9699,2
9700,4
9701,2
9702,5
9703,7
9704,2
9705,2
9706,1
9707,4
9708,1
9709,2
9710,6
9711,2
9712,2
9713,2
9714,1
9715,4
9716,1
9717,2
9718,3
9719,6
9720,3
9721,1
9722,6
9723,7
9724,5
9725,2
9726,9
9727,1
9728,6
9729,8
9730,3
9731,1
9732,7
9733,3
9734,2
9735,7
9736,5
9737,5
9738,1
9739,0
9740,5
9741,6
9742,2
9743,2
9744,1
9745,0
9746,3
9747,2
9748,0
9749,6
9750,1
9751,4
9752,0
9753,0
9754,3
9755,5
9756,1
9757,2
9758,2
9759,0
9760,4
9761,0
9762,1
9763,8
9764,2
9765,5
9766,3
9767,2
9768,2
9769,2
9770,2
9771,7
9772,4
9773,3
9774,2
9775,6
9776,0
9777,1
9778,7
9779,0
9780,1
9781,2
9782,3
9783,2
9784,4
9785,0
9786,5
9787,2
9788,3
9789,2
9790,2
9791,4
9792,2
9793,5
9794,5
9795,4
9796,1
9797,4
9798,1
9799,9
9800,5
9801,2
9802,1
9803,0
9804,5
9805,1
9806,3
9807,1
9808,2
9809,2
9810,4
9811,2
9812,0
9813,4
9814,2
9815,0
9816,7
9817,5
9818,9
9819,2
9820,2
9821,1
9822,5
9823,0
9824,1
9825,5
9826,4
9827,7
9828,1
9829,7
9830,3
9831,2
9832,2
9833,4
9834,4
9835,3
9836,2
9837,0
9838,5
9839,2
9840,1
9841,5
9842,7
9843,3
9844,1
9845,2
9846,2
9847,2
9848,3
9849,9
9850,5
9851,4
9852,0
9853,1
9854,2
9855,2
9856,2
9857,7
9858,6
9859,1
9860,2
9861,1
9862,4
9863,0
9864,4
9865,0
9866,4
9867,0
9868,9
9869,3
9870,7
9871,2
9872,1
9873,1
9874,2
9875,3
9876,8
9877,5
9878,1
9879,4
9880,3
9881,6
9882,3
9883,4
9884,2
9885,2
9886,2
9887,1
9888,3
9889,0
9890,1
9891,1
9892,0
9893,0
9894,1
9895,1
9896,2
9897,4
9898,4
9899,6
9900,2
9901,1
9902,2
9903,1
9904,5
9905,2
9906,0
9907,9
9908,0
9909,2
9910,3
9911,1
9912,7
9913,6
9914,3
9915,6
9916,2
9917,1
9918,1
9919,1
9920,6
9921,1
9922,4
9923,3
9924,1
9925,3
9926,1
9927,3
9928,6
9929,3
9930,0
9931,2
9932,2
9933,3
9934,7
9935,2
9936,2
9937,1
9938,3
9939,9
9940,0
9941,1
9942,3
9943,3
9944,0
9945,3
9946,2
9947,3
9948,2
9949,1
9950,2
9951,7
9952,1
9953,4
9954,2
9955,4
9956,7
9957,4
9958,0
9959,1
9960,2
9961,1
9962,2
9963,1
9964,7
9965,2
9966,1
9967,5
9968,7
9969,6
9970,2
9971,4
9972,1
9973,7
9974,1
9975,3
9976,5
9977,4
9978,1
9979,3
9980,1
9981,0
9982,2
9983,2
9984,6
9985,0
9986,5
9987,7
9988,1
9989,5
9990,0
9991,3
9992,2
9993,7
9994,0
9995,9
9996,2
9997,1
9998,0
9999,6
10000,2
